ID1,ID2,RecSes 1,RecSes 2,Matches,UM Probabilities,TotalScore,amp_score,spatial_decay_score,centroid_overlord_score,centroid_dist,waveform_score,trajectory_score,UID1,UID2,UID Liberal 1,UID Liberal 2,UID int 1,UM UID int 2,UID Conservative 1,UID Conservative 2
5,5,2,1,0,2.5040692537485606e-07,0.23828266399563938,0.16054451992387148,0.13168111774096194,0.5645962877319631,0.7112595130775119,0.30800206502603467,0.3818113380685081,14,5,6,5,7,5,7,5
6,5,2,1,0,6.245323331266662e-06,0.07723970821230924,0.26534680165653657,0.13703260322140037,0.012204988231525158,0.5667162859984932,0.35489460318820043,0.19015070823330354,15,5,6,5,15,5,15,5
7,5,2,1,0,1.945829580093502e-05,0.3503058400452352,0.5396728982890661,0.3275645279597273,0.6562134288423327,0.8668222296681366,0.025113425068028574,0.3513814167532559,16,5,8,5,8,5,8,5
0,5,3,1,0,0.00016203329224802424,0.13950272152103232,0.0,0.16941477452079057,0.2727609707108152,0.38614153921341277,0.5499564266868209,0.43090635696837937,17,5,0,5,0,5,0,5
1,5,3,1,0,0.00027463745553301343,0.32366822236106446,0.579764617186049,0.32289263545017105,0.7514201458964722,0.728204934228031,0.05322818129133335,0.21025417760588133,18,5,2,5,2,5,2,5
2,5,3,1,0,7.710279544377759e-06,0.3251007427415992,0.4030154974502147,0.19847623452999377,0.6641486108867256,0.6814748491371172,0.15515360225814884,0.5500032210683156,19,5,3,5,3,5,3,5
3,5,3,1,0,4.828314239127837e-06,0.357166811572941,0.45184382170668713,0.4761877843178003,0.4288272268821429,0.62653545066642,0.3983611362533689,0.4161789481156489,20,5,4,5,4,5,4,5
4,5,3,1,1,0.9979353049312037,0.7077526673109168,0.6168316388942447,0.8381202137020947,0.8156789875025894,0.9847087025499834,0.6203099334168907,0.5148455767461959,21,5,21,5,21,5,21,5
5,5,3,1,0,2.3074728959967247e-07,0.19121082854117352,0.11205325707488953,0.11227971098016842,0.5365563599828485,0.7130160485602848,0.2191102388305302,0.35105213276909375,22,5,6,5,7,5,7,5
6,5,3,1,0,2.665108493681901e-06,0.1777031520321472,0.1843509901291375,0.12615867077411966,0.2751835861772549,0.6181871866973732,0.42324212187923566,0.35558563053858616,23,5,6,5,7,5,7,5
7,5,3,1,0,0.0002701021191709557,0.37099434115324914,0.41150339443053585,0.324087945792477,0.781511065078712,0.8212327856684433,0.032592917012001364,0.4898187768314669,24,5,8,5,8,5,8,5
0,6,1,1,0,0.001267505377962364,0.35983883558371227,0.3781089252078017,1.0,0.024238612163922445,0.707562018286668,0.24429106347886187,0.455871604108832,0,6,0,6,0,6,0,6
1,6,1,1,0,6.072170307639964e-05,0.19007379273903396,0.18844600250436344,0.16663663559494193,0.27033101762520334,0.6853061875891973,0.14729759160175795,0.5808852489018578,1,6,1,6,1,6,1,6
2,6,1,1,0,2.749737776069971e-07,0.20165423968185736,0.28376851170636985,0.014626226728138852,0.5007124564840381,0.43965357935898386,0.48285261335403534,0.369894283559081,2,6,2,6,2,6,2,6
3,6,1,1,0,0.00014803268009581547,0.49678627194139136,0.40620860501328576,0.6559303405122012,0.6537286351471644,0.9832699052123692,0.38263071499332746,0.35039729700335287,3,6,3,6,3,6,3,6
4,6,1,1,0,0.00014732458711108954,0.4133883455075398,0.554667265013629,0.27780848451643847,0.43329443565794956,0.9000917808834259,0.39068814104620475,0.4967744972583772,4,6,4,6,4,6,4,6
5,6,1,1,0,4.040712345430716e-07,0.2363433042588973,0.32848196501123167,0.1692191783862723,0.49958277538071966,0.7031357240378231,0.2997213888552394,0.24894413312365815,5,6,5,6,5,6,5,6
6,6,1,1,1,0.9999999899926405,0.9214261648795334,0.8810550699506676,0.8617328486626071,0.921644208261027,0.9980164307345677,0.9131094150004057,0.785563835552366,6,6,6,6,6,6,6,6
7,6,1,1,0,0.47500687405864,0.586927502571104,0.8110780802105094,0.732733282649539,0.26912845854563583,0.9036338404745375,0.5213400533291983,0.6037246054833793,7,6,6,6,7,6,7,6
8,6,1,1,0,0.0009228075597769298,0.5090799673767934,0.41954289026693575,0.4715237366020421,0.6930840780949546,0.5804669905605746,0.7315130820788682,0.5918796886412787,8,6,8,6,8,6,8,6
0,6,2,1,0,0.0004013962400609372,0.33247756775392184,0.3484618962444468,0.8222513172564883,0.12024911163882016,0.6739038112657244,0.29110379328377817,0.4298118274106758,9,6,0,6,0,6,0,6
1,6,2,1,0,2.4527452011126324e-07,0.20363173721883437,0.3004011158416023,0.009148525452987253,0.5008023743492829,0.4395748468530587,0.4806694455242427,0.369894283559081,10,6,2,6,2,6,2,6
2,6,2,1,0,2.260133800225891e-05,0.4496827817379869,0.3097930528184856,0.5741088071345736,0.6419875081184037,0.9807203751498168,0.344666241171648,0.36691862621440596,11,6,3,6,3,6,3,6
3,6,2,1,0,7.790831830559124e-06,0.38181196862914796,0.425191301573969,0.24144818136110965,0.49873126885755353,0.9106762817674408,0.3651876234229637,0.46865205460832615,12,6,4,6,4,6,4,6
4,6,2,1,0,4.080689873312232e-07,0.2550088929995813,0.39471746212895015,0.22566660485125134,0.30726186578490255,0.7152828137984097,0.3326871963735206,0.3582589596691844,13,6,13,6,13,6,13,6
5,6,2,1,1,0.9995142248195076,0.7553736874531949,0.732428129064023,0.7792199944017254,0.8633499454519136,0.996929280160877,0.6142999008962471,0.6205896059297846,14,6,6,6,7,6,7,6
6,6,2,1,0,0.3492420037645529,0.5198214329067853,0.687901243241235,0.81338559303512,0.129495019076226,0.8520245533748038,0.5887688767360979,0.4652290366112705,15,6,6,6,15,6,15,6
7,6,2,1,0,0.0009206797528212029,0.4601802829605486,0.34460804077966245,0.42764559783081857,0.6724756705622786,0.5810885130834266,0.6724010879140622,0.5676613313968255,16,6,8,6,8,6,8,6
0,6,3,1,0,0.0007214274521165405,0.3301545095141817,0.3500614069441549,0.8130585790746834,0.09005502873775134,0.6738964315919869,0.3023946927975349,0.4457629639869773,17,6,0,6,0,6,0,6
1,6,3,1,0,1.1517887584470339e-07,0.20250253925345757,0.3189927227160021,0.015695154720065666,0.5009115834196343,0.4404630048342636,0.4494043818704919,0.369894283559081,18,6,2,6,2,6,2,6
2,6,3,1,0,9.281568182143194e-05,0.49497274052420176,0.46486101981771016,0.6849558553709494,0.6722523523202962,0.9570701090196478,0.31424405448817944,0.3305440140025777,19,6,3,6,3,6,3,6
3,6,3,1,0,1.0259202233960409e-05,0.3837575320439421,0.41486046627184525,0.2925932887733735,0.461916256006101,0.9086283364226864,0.3574223047569345,0.4833039167742657,20,6,4,6,4,6,4,6
4,6,3,1,0,4.449756788108536e-07,0.20757516760426972,0.29825212985141747,0.14045674326372828,0.49594783255744224,0.6969310781688329,0.2764442041665685,0.21037191094784724,21,6,21,6,21,6,21,6
5,6,3,1,1,0.9999987070617787,0.7984159188124491,0.5926094592345271,0.6791522582261753,0.938400982122199,0.9970008040128965,0.8259078410284203,0.7692678471930007,22,6,6,6,7,6,7,6
6,6,3,1,0,0.22144442074634343,0.5802912650879402,0.829583489143528,0.7478013950839213,0.26036825172983463,0.9031422041409174,0.4708858567553548,0.5997115525385981,23,6,6,6,7,6,7,6
7,6,3,1,0,0.00012258999143206203,0.4297471001339608,0.4554705419086688,0.43206482788332,0.5737524548981188,0.537114288575095,0.7039533927181678,0.42527988145785395,24,6,8,6,8,6,8,6
0,7,1,1,0,0.000497727466619297,0.5340088098496227,0.4089894172265666,0.7246220586924518,0.6982935702112083,0.8034132494052739,0.49540733418572247,0.4705258409500776,0,7,0,6,0,7,0,7
1,7,1,1,0,7.96306608216897e-05,0.31316259819086295,0.16739600112873101,0.13423736760879867,0.7687453780014128,0.5900940376873304,0.33661924761411266,0.6009501296020041,1,7,1,6,1,7,1,7
2,7,1,1,0,3.9242431390987966e-07,0.13948970332997088,0.25893168421380625,0.0,0.513906307896282,0.34639681560534863,0.3414806634505837,0.3484054608939579,2,7,2,6,2,7,2,7
3,7,1,1,0,1.697740967240154e-06,0.4523077087689199,0.37548123345483325,0.5526632415397598,0.5116324015279649,0.9044035433302975,0.4560524809947226,0.42988562375028677,3,7,3,6,3,7,3,7
4,7,1,1,0,0.00448358514987838,0.5107906172760823,0.5138229168104557,0.23275607633139758,0.758546391996326,0.9498391200881363,0.5368836212660391,0.5039330861489265,4,7,4,6,4,7,4,7
5,7,1,1,0,2.5104890680887497e-06,0.23035118810512428,0.3016616157859418,0.13652773452363956,0.4362202912450094,0.608799396417207,0.4925031096085687,0.24615341194674575,5,7,5,6,5,7,5,7
6,7,1,1,0,0.30948127102465295,0.6159538651679726,0.8658966355672721,0.772171464150902,0.31993395896509347,0.9059905332911109,0.5167309486463777,0.5927690552516471,6,7,6,6,6,7,6,7
7,7,1,1,1,0.9999999797092856,0.9915633209681409,0.9747772876395923,0.9561795072459734,0.9774217931027773,0.9994599228907147,0.8916260328379576,0.8802601844060737,7,7,6,6,7,7,7,7
8,7,1,1,0,7.031009027994102e-05,0.2879407870773543,0.3880715205402681,0.4018811264661487,0.2403314051445685,0.4852917935603388,0.4315393143736792,0.5363551666610864,8,7,8,6,8,7,8,7
0,7,2,1,0,0.0004333718631034364,0.5158207686114956,0.3776758846080808,0.6648980426595362,0.7309345930508668,0.7696759640301202,0.5130140791284278,0.4624324621975292,9,7,0,6,0,7,0,7
1,7,2,1,0,3.4334262708733397e-07,0.1580397475129631,0.27484508615512104,0.0,0.5140002042276093,0.34633330668474127,0.40980174270326786,0.3484054608939579,10,7,2,6,2,7,2,7
2,7,2,1,0,5.659293579149708e-06,0.40923961430570305,0.2838214781831044,0.48780779614536113,0.5657779102013343,0.9091289300169364,0.33510369211883656,0.45283889706728286,11,7,3,6,3,7,3,7
3,7,2,1,0,0.00026732105700706747,0.4663401331724575,0.3933971163618136,0.2005701165962695,0.7237440368668515,0.945004641400529,0.5540753344904543,0.4770705447688213,12,7,4,6,4,7,4,7
4,7,2,1,0,2.5370620633072805e-07,0.278483080562989,0.3646119239988244,0.18658456328314751,0.45320130860634367,0.6203375489387589,0.45591703719766885,0.3598556536953395,13,7,13,6,13,7,13,7
5,7,2,1,1,0.9999755002388943,0.738411998878994,0.8148804977872965,0.8512206299721493,0.2694817063643494,0.9071570884758546,0.9093159617592669,0.7777113189992921,14,7,6,6,7,7,7,7
6,7,2,1,1,0.9812101263630487,0.7350017751933394,0.6320723907880349,0.8108066143874507,0.7344931047226806,0.9475558678699145,0.9170221225512512,0.47232592426056236,15,7,6,6,15,7,15,7
7,7,2,1,0,0.00012262715146395045,0.25842720543539854,0.31703003702376975,0.36412470711081796,0.26436586956317804,0.4859211582081635,0.38323567705154693,0.5347253761384425,16,7,8,6,8,7,8,7
0,7,3,1,0,0.002129156156897172,0.5334192711483834,0.3793620517609645,0.6597264581246506,0.7698000389707322,0.7696665441859871,0.5215484854539352,0.49846987153490385,17,7,0,6,0,7,0,7
1,7,3,1,0,1.888384740743677e-07,0.14200038931595726,0.29260709485243547,0.0007155560691521627,0.5141113198195664,0.3472392659525787,0.31744720055376074,0.3484054608939579,18,7,2,6,2,7,2,7
2,7,3,1,0,1.711451554584616e-06,0.45174110992602123,0.43065719474265185,0.5745180319541546,0.6116528862317328,0.9220832327897183,0.2974406447393173,0.3911927194055398,19,7,3,6,3,7,3,7
3,7,3,1,0,0.0019311823526772574,0.48422679181300804,0.38365319781398705,0.24582329693865337,0.7404300315892602,0.9515285834489149,0.56366196961727,0.4900161046180969,20,7,4,6,4,7,4,7
4,7,3,1,0,1.7682457983508878e-06,0.21343716822065079,0.27279020050905756,0.11102374832511801,0.4280005645594433,0.6025907483396447,0.4747967434177272,0.25583044017526546,21,7,21,6,21,7,21,7
5,7,3,1,1,0.9849561196766011,0.6261395024627788,0.642351412775633,0.8492846102167768,0.27492071396048384,0.9055315149636519,0.6870606470854979,0.660612664201937,22,7,6,6,7,7,7,7
6,7,3,1,1,0.9999999903874041,0.9440622386048241,0.9391400371067532,0.9085526748663278,0.9625930551673967,0.998532249548355,0.8251094161183682,0.830020317943688,23,7,6,6,7,7,7,7
7,7,3,1,0,1.2895228409715054e-06,0.26400367120704415,0.42186111208139165,0.36794750503239665,0.3304550396022167,0.44143812811235283,0.41333777228501034,0.3996947524195128,24,7,8,6,8,7,8,7
0,8,1,1,0,0.00018540056770343898,0.12728848707370188,0.16149943745034073,0.4780693535658992,0.2644138510492292,0.28865849339334004,0.10952298085091913,0.4515319405041349,0,8,0,8,0,8,0,8
1,8,1,1,0,0.0005070300193162852,0.38315177848707016,0.4181893807053751,0.3127826569923715,0.56210490579206,0.8656212733831683,0.06229715961013656,0.6949775147701107,1,8,1,8,1,8,1,8
2,8,1,1,0,0.00012757090355018338,0.44892722411868197,0.5716184517930313,0.08229703374908755,0.7167152519358535,0.8478610888335958,0.46965972945571033,0.5266108816934064,2,8,2,8,2,8,2,8
3,8,1,1,0,4.7977230866215134e-05,0.4422256214376913,0.8581458492482857,0.6139656697174382,0.5496866812313325,0.5762976579349516,0.256473579206417,0.32975050285465346,3,8,3,8,3,8,3,8
4,8,1,1,0,0.00017860670975428236,0.39192282950695506,0.6437876184296795,0.48648687615671127,0.48260588166794455,0.48706640195942574,0.3086775099756984,0.5471917136474851,4,8,4,8,4,8,4,8
5,8,1,1,0,7.620973124145815e-05,0.3941121491063718,0.6549627833287948,0.31671372463136505,0.6981589507621047,0.87510961213625,0.17214049747053184,0.24867557037974014,5,8,5,8,5,8,5,8
6,8,1,1,0,0.0016578506810446278,0.5200352593948956,0.4115103001615715,0.4559376703559652,0.7327663862140446,0.579024658089227,0.7748659247369003,0.5836707042425932,6,8,6,8,6,8,6,8
7,8,1,1,0,6.76682727100763e-05,0.2788726482892136,0.3929091561913907,0.4103217254821292,0.2815374661222307,0.48515504412586596,0.34076559935138684,0.531588682995599,7,8,6,8,7,8,7,8
8,8,1,1,1,0.9999999969381387,0.9580235251292436,0.9258141359862452,0.9374685514396434,0.9370494834409266,0.9997311566510335,0.928539582478933,0.7987649578669109,8,8,8,8,8,8,8,8
0,8,2,1,0,4.627104266702525e-05,0.16018561684087332,0.1411555308964435,0.5136988507834395,0.3622222211016539,0.254399482896166,0.15621966940715687,0.4754378065649592,9,8,0,8,0,8,0,8
1,8,2,1,0,0.0003150698408431343,0.4437795353217852,0.6013510978125016,0.07390591049204506,0.7169299175212773,0.8476587587916805,0.42492213600556283,0.5266108816934064,10,8,2,8,2,8,2,8
2,8,2,1,0,0.00022014484474902352,0.4064549062494649,0.6187448038658356,0.7066350197882995,0.5707363326975834,0.5710721242201864,0.2500217235365506,0.3046189691899815,11,8,3,8,3,8,3,8
3,8,2,1,0,0.00046289028427861154,0.44917908662411626,0.9837769785460011,0.4282995967743665,0.5285641779540657,0.5002324117774655,0.2729328762287584,0.5021004991653091,12,8,4,8,4,8,4,8
4,8,2,1,0,2.0590892612026673e-05,0.44956837440460656,0.8168785132448216,0.40356214474276353,0.5304952879643412,0.8652074131744476,0.22396051763601268,0.377571030559089,13,8,13,8,13,8,13,8
5,8,2,1,0,6.71314816334641e-06,0.3897375572092884,0.36402722219429734,0.4292340165187415,0.6102483778493775,0.5779921078761939,0.4269485406249405,0.5374389850518398,14,8,6,8,7,8,7,8
6,8,2,1,0,0.00027019823241760706,0.25710467599730696,0.5226268813397317,0.4414259607030012,0.07109020580188152,0.43331954599135336,0.3949341400571855,0.47999840905239954,15,8,6,8,15,8,15,8
7,8,2,1,1,0.999999979764495,0.8799315780298314,0.6883967173575762,0.7750560787711398,0.9390446954234444,0.9994348733772966,0.9768791290722745,0.7938182612998382,16,8,8,8,8,8,8,8
0,8,3,1,0,4.6046399947885797e-05,0.1603315212267587,0.14226128645864675,0.5172578508627769,0.3418875937142757,0.25438582247698593,0.1588920424212027,0.489111746558079,17,8,0,8,0,8,0,8
1,8,3,1,0,0.00016811739480630998,0.45690752562312964,0.6362803143592438,0.0839330133432681,0.7173760334745184,0.8483428404583901,0.43847042992793983,0.5266108816934064,18,8,2,8,2,8,2,8
2,8,3,1,0,0.00020379496050455247,0.4256775206044001,0.8011882927302227,0.5899167952474006,0.6506833280575623,0.5492180001054174,0.2300169861793499,0.28812563646614053,19,8,3,8,3,8,3,8
3,8,3,1,0,0.0005800442047053004,0.44602938106786566,0.8976914528799423,0.5107679947581695,0.5043089423139905,0.49490375072827053,0.2616239120632027,0.5323027306845203,20,8,4,8,4,8,4,8
4,8,3,1,0,5.407064332833564e-05,0.3566014707514762,0.5974365501370126,0.2730552020192789,0.6902783874775167,0.8811782984047868,0.14742454192552729,0.2059932878932412,21,8,21,8,21,8,21,8
5,8,3,1,0,6.235226097726565e-05,0.40311899289943515,0.2955847801498753,0.3855889666442846,0.6304892264943479,0.579718228355846,0.5580048328081787,0.5572893199464564,22,8,6,8,7,8,7,8
6,8,3,1,0,3.7790854868594806e-05,0.2744583741317793,0.3985145105157401,0.4167286069573311,0.27284576554287737,0.4847625139150732,0.3049048161449108,0.5444693131658502,23,8,6,8,7,8,7,8
7,8,3,1,1,0.999871731476694,0.8017954355521035,0.8278152313324706,0.7867869539746007,0.8291380204259694,0.9543052052437504,0.9471412021039889,0.4725042690723322,24,8,8,8,8,8,8,8
0,0,1,2,1,0.9999917503793204,0.8054630718747234,0.8056479866234075,0.8368095139980606,0.864014942497779,0.9645157890204306,0.6715308518453162,0.6918322917910299,0,9,0,0,0,0,0,0
1,0,1,2,0,5.798183955234507e-05,0.22503972121429347,0.0,0.18052285367634488,0.6725183194696984,0.36165552197896134,0.37431557180943764,0.6087255840417359,1,9,1,0,1,0,1,0
2,0,1,2,0,7.860388040188896e-07,0.04649899478669823,0.05051300867366088,0.021020704651797395,0.5438618288136088,0.11446534327809754,0.2987324197126086,0.35811085209346477,2,9,2,0,2,0,2,0
3,0,1,2,0,0.006974543657783454,0.392418863881081,0.12766484150981652,0.7064289892239684,0.34370762537738747,0.676094536378563,0.6232960797648561,0.48087720029949066,3,9,3,0,3,0,3,0
4,0,1,2,0,0.0010299098617598565,0.44445061638098227,0.21207316758045994,0.29717153837446303,0.765934612628741,0.7597338023011301,0.5387945125811023,0.6207195013350785,4,9,4,0,4,0,4,0
5,0,1,2,0,0.0006667642081228034,0.2368409383052135,0.07927714431051915,0.18323056530404266,0.45691104034636976,0.37638393481526256,0.8568898031003684,0.29865321425793784,5,9,5,0,5,0,5,0
6,0,1,2,0,0.0006382682969047501,0.347381516399132,0.3589572730425869,0.7762839543794398,0.21018311506768497,0.6751044631178997,0.30350241836637715,0.42945275862423193,6,9,6,0,6,0,6,0
7,0,1,2,0,0.0004982260508214428,0.5225780954030635,0.376420400336914,0.6782367580760277,0.7278025564145224,0.7696060739693007,0.536784550979514,0.46047631382205245,7,9,6,0,7,0,7,0
8,0,1,2,0,3.112216805201437e-05,0.1542721537250169,0.13572071203269181,0.5023059665515188,0.3194496777517263,0.2535629667577691,0.20029705224824745,0.4649348679467393,8,9,8,0,8,0,8,0
0,0,2,2,1,0.9999999978093203,0.9995217498463137,0.9574630684288563,0.9501623849510309,0.9692168608354381,0.9991515424574112,0.9761656655149549,0.8637169238021457,9,9,0,0,0,0,0,0
1,0,2,2,0,1.2252706521135551e-06,0.07200715929285059,0.0612808660280873,0.015263201407678345,0.5439180221375266,0.11440692280132225,0.40959690789584013,0.35811085209346477,10,9,2,0,2,0,2,0
2,0,2,2,0,2.361666298441249e-06,0.30922466265452303,0.0673264832303595,0.6138082042867001,0.4003657185261901,0.681090158073907,0.4303741574027948,0.38718909348185276,11,9,3,0,3,0,3,0
3,0,2,2,0,0.00010006319106462298,0.3912356946575005,0.13910888029242088,0.2589884037111743,0.7185793852765522,0.7468231165611825,0.5330626527543791,0.5561322052955711,12,9,4,0,4,0,4,0
4,0,2,2,0,5.474301431522812e-05,0.26990379481784077,0.12066013143518167,0.2424282392254281,0.5056172239088996,0.386812786837911,0.7352715030157161,0.4107461478393983,13,9,13,0,13,0,13,0
5,0,2,2,0,0.0004599463371869139,0.38300473701432897,0.40598252785795147,0.7161604785588239,0.14487311470962616,0.6762937473022683,0.4966163751196684,0.4753787015664404,14,9,6,0,7,0,7,0
6,0,2,2,0,0.00013846739557520166,0.4660486274801826,0.2747956330857912,0.7424207980534315,0.5284816297834869,0.8207485705690252,0.5431821929523948,0.3829087811160485,15,9,6,0,15,0,15,0
7,0,2,2,0,3.919609667387062e-05,0.13411379737757673,0.08949854045142139,0.4554367043115649,0.3387550073913941,0.2541737810764555,0.174518463355655,0.4723180079941204,16,9,8,0,8,0,8,0
0,0,3,2,1,0.9999999973013118,0.9753501789416508,0.9403860804283727,0.9275136775356227,0.9599237633838489,0.9990502114735684,0.9530937937091004,0.8261078739114897,17,9,0,0,0,0,0,0
1,0,3,2,0,7.769202451790006e-07,0.04959657575793616,0.07322279787779504,0.022144117737195025,0.5439809611418001,0.11531857069559248,0.2879978351348546,0.35811085209346477,18,9,2,0,2,0,2,0
2,0,3,2,0,1.4812340171211003e-05,0.356646827443765,0.16246834053717565,0.7407869054223689,0.42582210908296614,0.7016381443448205,0.39455539787245075,0.37030140653358,19,9,3,0,3,0,3,0
3,0,3,2,0,0.0006112566284951449,0.4174351584608665,0.1329009100326666,0.31271273864467897,0.7532654020654539,0.7522126792822029,0.5062131608338672,0.6144026434129555,20,9,4,0,4,0,4,0
4,0,3,2,0,0.00035741107761641874,0.2046906300108028,0.05989396402067012,0.15307410867609558,0.4413152180059601,0.3702544240353729,0.8068684186129766,0.2738945525395481,21,9,21,0,21,0,21,0
5,0,3,2,0,0.00016958714747288857,0.3570970547682211,0.49115555568337227,0.6322973742589691,0.13061245881198086,0.6746237735279128,0.42126706675784154,0.4476612637546322,22,9,6,0,7,0,7,0
6,0,3,2,0,0.0012582011776912936,0.5287746313052495,0.3710358511781794,0.6907612200527603,0.7393374895161865,0.7700317107789568,0.520575703007765,0.4857328752871563,23,9,6,0,7,0,7,0
7,0,3,2,0,1.1996125136699752e-05,0.13701434446959232,0.15701060432011235,0.46014199691876806,0.4043577996825478,0.2095853659546093,0.19336088515520478,0.3734197898775711,24,9,8,0,8,0,8,0
0,1,1,2,0,3.637367561247473e-06,0.044436822717987746,0.07691004104509172,0.024909673212068162,0.4131502719606327,0.1498460103556576,0.38459498504559086,0.32792561525253316,0,10,0,2,0,2,0,2
1,1,1,2,0,0.00350323672507344,0.4686446126933036,0.5896683889817309,0.3303234991130313,0.8174887845712115,0.7139362722306588,0.27534749108687506,0.5775656133425991,1,10,1,2,1,2,1,2
2,1,1,2,1,0.9999694491521238,0.8878251643383277,0.8786133020087884,0.788377394079482,1.0,0.9995945898982074,0.5419016352896769,1.0,2,10,2,2,2,2,2,2
3,1,1,2,0,0.0029417867959121583,0.3144069497838104,0.6224487359849149,0.053583432268415276,0.6900248668264481,0.4331862137670258,0.6451716503732521,0.15927981626228185,3,10,3,2,3,2,3,2
4,1,1,2,0,3.666376502084358e-05,0.32037789998347643,0.4546707720414434,0.204209814084371,0.6208856709521667,0.3418294207280198,0.5748112494738222,0.434411245648589,4,10,4,2,4,2,4,2
5,1,1,2,0,0.009122094461451668,0.4852939585418282,0.7931127593505256,0.32626095235283253,0.8312725582098681,0.7364884443970585,0.5187317491206066,0.17409439984048664,5,10,5,2,5,2,5,2
6,1,1,2,0,1.527413582712584e-07,0.21226470161427172,0.28418820062320527,0.019928845409313993,0.5792609301692688,0.43762494316954015,0.45571780286457464,0.36298571181214057,6,10,6,2,6,2,6,2
7,1,1,2,0,1.6108872408653034e-07,0.1662789935050491,0.269324579215265,0.009493062507379519,0.5053628900557036,0.3457894439264618,0.44761485077095864,0.3532283233680561,7,10,6,2,7,2,7,2
8,1,1,2,0,0.00035222681011343795,0.430304169927621,0.6020035977422346,0.09999520557596728,0.7057028378275969,0.8490219744969246,0.3633459590541828,0.5100963411087451,8,10,8,2,8,2,8,2
0,1,2,2,0,3.6030517071413737e-06,0.09494180614120865,0.05956444738420602,0.03278095177281902,0.5223910005104809,0.11492952553836122,0.5075702761969536,0.3695228027718688,9,10,0,2,0,2,0,2
1,1,2,2,1,0.9999955098189112,0.921304046405702,0.9289366967363031,0.7293064401863986,1.0,1.0,0.7023239395601311,1.0,10,10,2,2,2,2,2,2
2,1,2,2,0,0.001533545579634283,0.34668898390106834,0.86784226430714,0.07029166842189047,0.7193030013322443,0.4279477215736749,0.5287718284582749,0.13618162136431883,11,10,3,2,3,2,3,2
3,1,2,2,0,2.5972299012888537e-05,0.34645249465221206,0.5937963731979177,0.2367643294613193,0.6565943255062683,0.35489556526502275,0.4980190102558942,0.4091942328753314,12,10,4,2,4,2,4,2
4,1,2,2,0,0.0005023780737520236,0.43138010358954454,0.6414303112485942,0.25306066448787196,0.6232446571115446,0.7271363616386767,0.6800199557697431,0.21016146919907808,13,10,13,2,13,2,13,2
5,1,2,2,0,4.690070015596315e-07,0.19993146726095762,0.24601149952260956,0.013843630193385695,0.5418477023190431,0.43680159286365994,0.49023327955927043,0.3549441529367172,14,10,6,2,7,2,7,2
6,1,2,2,0,4.147946298617328e-05,0.1393595532445845,0.36987499604953084,0.016631139751619926,0.219395007568106,0.29394358420946587,0.5048532591649643,0.4038317294822056,15,10,6,2,15,2,15,2
7,1,2,2,0,0.0005771769159786584,0.4705666612859757,0.7461725987934908,0.1167304283599938,0.7317630867103153,0.8485745626854184,0.3551091903924422,0.514711222079861,16,10,8,2,8,2,8,2
0,1,3,2,0,4.096098868540423e-06,0.09022815314582165,0.060508304214224394,0.03355578741235638,0.5106132284914882,0.11490519412332789,0.5032629779672404,0.36250141470168584,17,10,0,2,0,2,0,2
1,1,3,2,1,0.9999651660982631,0.8767521594195162,0.8269765890914391,0.8014046565773413,1.0,0.9989894201117322,0.530816358884154,1.0,18,10,2,2,2,2,2,2
2,1,3,2,0,0.0016143911924610796,0.28218460926431516,0.5423983038870195,0.04881227202777384,0.802668390892896,0.40499479947074546,0.5031022617995602,0.15534645975750844,19,10,3,2,3,2,3,2
3,1,3,2,0,3.7420069972732155e-05,0.33056089543296513,0.6090050206314261,0.19264043271133566,0.640243483858586,0.349658298876808,0.45172219575471384,0.4338057076606329,20,10,4,2,4,2,4,2
4,1,3,2,0,0.007312705528947011,0.5268442787568999,0.9509706269871233,0.3763293181461691,0.8410625675919624,0.7424710292152685,0.47945352949094533,0.1784190173966858,21,10,21,2,21,2,21,2
5,1,3,2,0,1.0119081425151655e-06,0.1808491794609619,0.18980258546124715,0.003763707228472964,0.51478202708084,0.43870635558235904,0.5009066934778088,0.3490378662326129,22,10,6,2,7,2,7,2
6,1,3,2,0,3.6155530615168426e-07,0.1598982548669557,0.27381672577737665,0.010970216385094392,0.4909122158123911,0.34557438430789145,0.4122827101973644,0.3682719473745866,23,10,6,2,7,2,7,2
7,1,3,2,0,0.0014028493078440433,0.418366575866583,0.5536830155804486,0.11491043481953633,0.8577578247969169,0.8782869843282293,0.36702101324066394,0.30427928998955356,24,10,8,2,8,2,8,2
0,2,1,2,0,2.514551060964999e-05,0.2314191496788871,0.10043440236644825,0.5575180612543987,0.21042894767414874,0.7301112549792486,0.2119646003958937,0.41625958274072095,0,11,0,3,0,3,0,3
1,2,1,2,0,3.800073151567859e-05,0.3046773609156417,0.5323792945344075,0.2659952446790739,0.6103362636307148,0.6658612491114211,0.0267217164709482,0.4582036114879214,1,11,1,3,1,3,1,3
2,2,1,2,0,0.00011122521346514792,0.325344519289733,0.7481047992794978,0.06060665101424112,0.7472786521575576,0.41149465282176145,0.468964029114911,0.2169306029032146,2,11,2,3,2,3,2,3
3,2,1,2,1,0.9998244883087058,0.7532718088582563,0.6960417164125889,0.73254738529204,0.8864251086369177,0.9769708103429025,0.586241459113517,0.7190424460920777,3,11,3,3,3,3,3,3
